7.498283360036627e-05,-4.403753719386581e-05.4,-2.7801937895780822e-05.4,-2.4261844815747252e-05.5,-3.341725795376511e-05.7,8.841077286945912e-05,0.00010922407873655304,-3.0426489662012604e-05.6,5.6733043411917345e-05.2,-2.0965896086060825e-05.5,-2.1820401312275824e-05.5,-2.963302052338439e-05.8,-8.578622110322722e-05.1,-3.591973754482332e-05.5,-2.5787747005416897e-05.8,3.3478294041352004e-05.4,-3.195239185168225e-05.6,-4.879835202563509e-05.5,8.657969024185555e-05,-1.8890669108110112e-05.10,-2.1820401312275824e-05.6,-3.158617532616153e-05.4,-3.4637979705500815e-05.4,9.420920119020376e-05,3.543144884412915e-05.3,-6.363012130922402e-05.3,-1.5289539940489755e-05.11,-3.5095750362401198e-06.6,9.347676813916233e-05,-1.5838864728770827e-05.10,-4.8493171587701165e-05.1,-4.135194934004724e-05.4,2.0477607385366653e-05.7,-3.9948119325551174e-05.5,-2.3102159151598323e-05.6,-3.0426489662012604e-05.5,0.00011026169222552838.1,0.00010458533607995732,2.1149004348821295e-05.4,-4.141298542763403e-05.3,-9.063859006637617e-06.6,0.00011636530098420696,-1.748683909361404e-05.8,-1.5594720378423685e-05.7,-1.7547875181200825e-05.8,-3.085374227512011e-05.4,0.00010061799038681626,9.677271686884876e-05,7.327382314793626e-05.1,8.37720302128634e-05,label
5.647434598539565e-06,-3.1080317258607786e-05,1.738429020879405e-05,2.235020877197001e-05,5.374569251066003e-06,3.211298840152494e-06,-1.5031950494948887e-05,2.406794831121869e-05,4.849483761513447e-06,-4.425154872545726e-05,-2.307125588276724e-05,-3.307356506469515e-06,-1.5751881652471602e-05,2.7538041906869657e-05,-6.1935663932968535e-06,3.622450495941414e-05,-2.4298510515556644e-06,3.7202267844748646e-06,3.0979497900311293e-06,2.5385738451090548e-05,-2.1739959089324144e-05,-5.0746790820037193e-05,2.1816042730633077e-05,2.085874834785436e-05,3.178296895585933e-05,1.2092367288923514e-05,2.590599077727949e-05,-1.2792719559481597e-05,2.503379306745e-05,-1.7799743858314124e-05,0.0001052103751592,1.7600366857101596e-05,1.7172987175999932e-06,1.854055057996949e-06,-2.661111465282367e-05,-2.7859491083255765e-05,-4.624678026387099e-06,-4.645317270015191e-06,2.9560308588965445e-05,-4.022098467302473e-05,1.328538472711828e-05,-3.666088976967682e-06,-2.8454341747213786e-05,-2.86273706599037e-05,-2.8066659931378535e-05,2.8217816492177293e-05,-2.8173601157913005e-06,-6.298504061492722e-07,1.0742268020357766e-05,2.1031654143789235e-05,1
-1.2370912149093337e-05,-6.108667637637959e-06,2.4647727164392044e-05,1.7267167253250562e-05,1.269982861944247e-05,-1.2676437213511032e-05,8.686799302404183e-06,1.586560092319946e-05,-1.256609339556018e-05,-1.77989412019111e-05,1.750844205861251e-05,1.0746739125179442e-05,2.121870130828586e-06,7.538432060480088e-06,1.1328361356230277e-05,-1.0103177544118628e-05,2.0055012758177317e-05,-9.7092743371454e-06,6.054571304327615e-06,2.6900305231219528e-05,2.644440640767942e-06,-1.771088960192614e-05,2.469054124330406e-05,1.5244070326048196e-05,-1.4070653854287927e-05,-9.071107219571316e-06,1.3252712205676278e-05,1.3290095653275283e-05,1.831445942445921e-05,-1.8537104300965805e-06,2.9012636338799588e-05,7.889147421369808e-06,8.040239574148495e-07,-3.806585914904069e-06,-7.754871645461406e-06,8.875254804050244e-06,3.928937408047408e-06,1.3289751026791512e-05,-1.290114282178167e-06,-1.724797667363849e-05,7.302653194945272e-06,1.0507680779661544e-05,1.0330180989843353e-05,-3.4084165730973623e-06,2.039836938783673e-06,2.359023384283718e-05,1.1174401673284826e-05,1.38115016667351e-05,-8.704908777963803e-06,2.0613047657754486e-05,1
-1.3577751084975436e-05,2.817114884896781e-05,-1.601577238539982e-05,-1.1166234763034436e-05,-3.305158362659041e-05,-1.1542501873114445e-05,-2.4538593149092432e-05,-1.5307176058939774e-05,-8.030735022270105e-06,3.50225820248339e-05,-3.44172528519198e-05,-2.5964553060429167e-05,1.5712413198171846e-05,-1.548066578630452e-05,-2.603980733720174e-05,-7.983595223887734e-06,-2.680024471745103e-05,-1.7584646768825345e-05,-3.285991985621244e-05,-2.7762603929653824e-05,-2.1496627603513405e-05,4.318271434145239e-05,-1.9159937782964087e-05,-2.87132014557738e-05,-2.0123580321309524e-05,-3.16310789198056e-05,-1.528227203279759e-05,5.8235324901587446e-05,-3.335739504313864e-05,5.475049507839018e-05,-3.64983542622377e-05,-3.3754830623898034e-05,-3.294073093915364e-05,-2.634605935047928e-05,5.204534825379904e-05,-1.8383143336624613e-05,-2.359173117843525e-05,-1.83017943291202e-05,-1.212603159673475e-05,4.502908245980252e-05,-4.395459150780301e-05,-1.5396970424879478e-05,-1.754734580420323e-05,5.975075300509972e-05,-2.952389175881956e-05,-4.094853772530394e-05,-2.2109123082502863e-05,-2.7746357012745964e-05,-6.873933636605017e-06,-3.1474361212563485e-05,1
1.060784806906428e-06,-8.301009630744889e-06,1.288748699080562e-05,3.056131726398588e-05,1.3714471448541269e-05,7.898848763487454e-06,1.3896981629629907e-05,1.709918047217802e-05,6.786714130524834e-06,1.566777003122843e-05,2.5854658327683546e-05,4.64181182186482e-06,-3.068244413969341e-05,3.167838183216232e-05,4.12121619738738e-06,3.0089816051832387e-05,1.3374220078381418e-05,4.989799196649699e-07,8.936534142417824e-06,-1.7228006656567017e-06,4.822361273767168e-05,2.334145768866762e-05,-1.8839408769015107e-05,1.1561552442392144e-05,3.907884875765653e-05,5.376191073908427e-05,3.2073865945184214e-05,1.6066831904229848e-05,9.322709040690478e-06,2.2075817366259197e-05,-5.444171067492939e-06,2.745684071234312e-05,9.759809292244772e-06,1.1336971821009418e-05,1.0990043696613918e-05,4.492226753902889e-05,1.556815714139122e-05,1.8530327817269255e-05,6.372199282941144e-05,2.7244799847894947e-05,3.237183120518494e-05,5.87129899962735e-07,4.782583114994955e-05,2.287765042017072e-05,4.4362556688603465e-05,3.826974086783763e-05,1.9865703128361152e-05,3.9187598755276455e-06,7.659562458399121e-06,1.1526481510166223e-05,1
8.312337154253195e-05,1.5436915588802318e-08,3.23906613264174e-05,1.463911284058808e-05,2.25822430155579e-05,8.4511394844255e-05,-3.918062559100297e-06,2.7842743714183444e-05,9.360024945407212e-05,2.5734057827215287e-05,-3.0859783655749142e-06,1.4259273360899575e-05,-9.253968898749082e-06,-4.502304430435679e-06,1.1754588996535836e-05,4.190531037530515e-05,1.2389223393464786e-05,4.6753977864161705e-05,-1.1527716537898568e-05,3.242116886286066e-05,-6.6087715342981145e-06,3.549835965726394e-05,-1.9889674547088392e-05,7.899763795877747e-06,3.110929079652943e-05,3.866343112835488e-05,4.384690836173936e-06,2.148469932809857e-05,9.905494882853709e-06,2.077690609285248e-05,5.509051093133752e-06,-9.309447521221434e-06,1.7971077537531532e-05,1.536050101040158e-05,3.168801022725085e-05,-4.6379715401766606e-06,-8.128813008219941e-06,1.1078423196635992e-05,4.565978686851127e-05,2.5907614407285053e-05,2.4878094426963425e-05,4.847586116904129e-06,-2.361251513752696e-06,3.1043831152531403e-05,-9.390326568557972e-06,-3.384151716489785e-05,-7.82436515975449e-06,-1.5291364409260857e-05,9.368334728451436e-05,1.0206632068910817e-05,1
3.323175105103532e-05,-1.923530574518811e-06,4.804551570832302e-06,5.651647902756004e-06,-2.8443405126527024e-06,3.1292214716856e-05,-2.71635405360608e-05,-5.307305421220116e-06,3.1893379067362326e-05,-1.1205484965385828e-05,6.192223073443098e-06,3.625084998218323e-06,-6.59013600373914e-07,-6.000717831977606e-06,1.3105353864850145e-06,-1.008378472266781e-05,-1.1424979556264067e-05,6.219152849654866e-05,-1.6879606572119097e-05,2.197591999895169e-05,-8.785081912521558e-07,-2.7401169807651763e-05,-2.2850300402510237e-05,2.8215172266962343e-05,1.50930960157675e-05,-1.226993561822858e-05,6.6171940132734994e-06,-3.4915817588453057e-06,2.761887676745988e-05,-6.430663240596867e-07,1.761740251637135e-05,-8.802486878830905e-07,-7.413192807291709e-05,7.667085247544004e-06,-2.405860300563289e-05,-3.56931753496353e-06,-3.241090357189343e-05,-2.0453898575872055e-05,-1.406872391987544e-05,-1.9433525952074307e-05,-9.516682166640916e-05,4.907667260188791e-05,-3.3273605890148813e-06,-2.898320344837145e-06,2.624257610689108e-06,-9.375648792206333e-06,-1.0886591789975468e-05,3.222035236812165e-06,2.7105327298397395e-05,1.2078383242324012e-05,1
2.9573555657696724e-05,-6.384915351265796e-06,4.41073885124518e-07,1.0470232613513934e-05,4.835844742692202e-06,2.0027945573786825e-05,3.609481714676965e-05,1.0207966430292698e-05,2.9234035696246586e-05,2.685948686785919e-05,-6.322707951361005e-06,1.150680674276012e-05,-1.4366329276724569e-05,2.2187257287944808e-05,6.729774220348716e-06,3.277567360766139e-05,6.226386360294775e-06,2.8211747711939666e-06,4.342467332434822e-05,3.636069568462262e-07,-1.1854636517274811e-06,1.569033553009395e-05,4.749113592380818e-05,1.7801593023743455e-05,2.8797516120758903e-05,-4.972679603496188e-05,2.357970304777935e-05,3.545509634416752e-05,2.467535634134483e-05,3.123324719753443e-05,-4.560614251411093e-05,2.851957831727791e-05,1.2450218971811838e-06,2.808802924885689e-07,2.8129860452520163e-05,-3.3901926142480187e-06,4.325923420384541e-05,3.940810209838066e-05,5.14168990435684e-05,2.2376490069287337e-05,2.0974391645704128e-05,3.708063512002063e-05,-1.2783558594782804e-05,2.8144959611879813e-05,-3.263500153143244e-06,4.134103299716899e-06,4.402612654868663e-05,4.075327924865623e-05,2.851881909684617e-05,1.2871743937056817e-05,1
-5.160166720683481e-06,2.3958866664098333e-05,-1.3175172618092583e-05,-1.2943574256062773e-06,2.1326023398503304e-05,-6.956928609725636e-06,-6.971857602002486e-07,-9.055657866111688e-06,1.4024677520748024e-05,1.4339207713504957e-06,-6.168603751460406e-06,1.4424294359362334e-05,8.091686177818954e-06,-1.761255775312804e-06,7.23573062673602e-06,1.481528277051169e-05,1.4244567631242865e-05,-2.571699360084648e-05,5.5891943331369655e-06,-6.914575194689145e-06,-1.4047565667757205e-06,-5.855170118375018e-07,1.535785674313476e-05,6.084235392830775e-07,1.39995028554279e-05,1.3976349758718047e-05,-3.4627389434202963e-06,4.127890483369623e-06,4.816868976232112e-06,-1.8341211073308e-06,-1.4311947124767536e-07,-7.722671615023346e-06,-5.578297767797232e-06,2.4158028026185063e-05,8.919548033410749e-07,-1.1984884678124834e-05,-2.0867254210920425e-06,1.0131400915228484e-05,2.512860657333261e-05,-6.972915857462242e-06,-4.762168670987958e-06,1.1635756543483287e-05,-1.1323806909455073e-06,1.6306455315117064e-06,-8.842452719685078e-06,7.992935563406091e-06,7.572891686955555e-07,1.1781156406229967e-06,-5.232785483437081e-06,2.3148947773264677e-06,1
-7.460971780420998e-06,9.587580968703745e-07,-3.111031211478769e-06,-1.1801465520317652e-05,-5.215681532861135e-07,-1.041567036127222e-05,-1.5782061554275754e-05,-1.953492553931108e-06,-1.4026307458048967e-05,5.125529302941425e-06,-1.7016463048148752e-05,-7.679206103453428e-07,2.1905544973907728e-05,7.617211060337974e-06,-1.6198494286388258e-06,-3.117799967147764e-05,-5.74282170004404e-06,-9.425019468114558e-07,-7.663280902371114e-06,8.920131764574525e-06,1.1199507669978004e-05,-3.295855378975626e-06,9.583309002833532e-06,2.213582458124061e-05,-3.2482884081982994e-05,1.2396244047890356e-05,-1.7153598220675118e-06,-1.3118447812510712e-06,1.9134750657802028e-05,-1.6406422917989276e-06,-8.112003581491277e-06,8.39147933977643e-06,1.6094540114109584e-05,2.190642582388156e-06,-1.2321159916956724e-05,3.779631114446611e-07,-1.825834766479852e-05,-1.991797696539939e-05,-3.017559709076305e-05,1.3227054155681811e-06,-3.258974391061525e-05,-1.3780813803630245e-05,-7.705581183776833e-07,-5.116325173794504e-06,1.5136426969491906e-05,-5.720370631169228e-06,-1.2131490134715452e-05,-1.0051478642131134e-05,-1.6680978416809306e-05,4.2409642837641794e-06,1
-5.625991774317878e-06,-9.97732400507061e-05,4.864313419865162e-07,-4.326285949812824e-06,-8.052300291436218e-06,-1.165485753509152e-05,-5.731487949137319e-06,4.929467631607773e-06,-2.6714645987935893e-06,2.9383332142517147e-05,4.0633479869035766e-06,1.0201869030222352e-05,-7.051193909979858e-05,1.2211887874894489e-05,2.4453243248356364e-06,-1.0625475955086708e-05,-8.13246219948222e-06,-2.9356364881861343e-06,-1.7641422559962495e-06,1.3092572995262587e-05,-8.630078677284997e-06,2.6282826601080796e-05,1.5860803548059625e-05,9.999773005348017e-06,1.6575372750728796e-06,5.995935955220456e-06,6.063693908604124e-06,8.873183250700831e-06,1.178646457489155e-05,1.136508820020127e-05,-3.9536258448562603e-07,-1.909775476045213e-06,6.781436363602507e-06,-1.2396048852552252e-05,3.166337106939629e-06,-2.346550658708305e-05,-4.0647760629384085e-06,-7.946804116616776e-06,1.5647593586212658e-05,3.006014801611287e-05,-1.1116827895368742e-05,-1.2698998740311994e-05,-1.980765143591294e-05,1.1434412287965123e-05,-8.72329601782124e-06,2.511798520551517e-05,-3.43052193429816e-06,-2.48390817365096e-06,-1.334428483878616e-05,4.33793267319289e-08,1
-1.0965419996163134e-05,1.6178076062379075e-05,-1.008655194567026e-05,-1.1100575877169226e-05,-1.9712594096635907e-05,-1.1116560004420648e-05,-2.085516754277865e-05,-9.095891774586508e-06,-1.0722113426063526e-05,2.161312376557585e-05,-2.7896940365595768e-05,-1.5386476024583963e-05,1.9035235006728456e-05,-5.199056700090409e-06,-1.6038150659120753e-05,-1.842848330563482e-05,-1.8025078303787903e-05,-1.015419439961935e-05,-2.214833352743861e-05,-1.1739424859657687e-05,-7.824639786907877e-06,2.280393990398009e-05,-6.971036854386457e-06,-5.532628474475868e-06,-2.6275004385525497e-05,-1.3236291472966407e-05,-9.325018804821864e-06,3.193034972236004e-05,-9.334719132941214e-06,2.976588886070916e-05,-2.426584107119788e-05,-1.540539282997731e-05,-1.1473785849728546e-05,-1.493109012880913e-05,2.3891471645712e-05,-1.0569265600587917e-05,-2.1295536118441703e-05,-1.9116960230372617e-05,-2.0162887902928374e-05,2.585384292576313e-05,-3.94317618556356e-05,-1.5115841695341536e-05,-1.0850018700797922e-05,3.129656057263093e-05,-1.0996744010756586e-05,-2.574578900683858e-05,-1.810573995012348e-05,-2.0397944802893627e-05,-1.0973734179743538e-05,-1.4816558870414477e-05,1
-1.3834042104030123e-05,2.7529298406486197e-05,-1.4981526063209954e-05,-9.95913455882842e-06,-3.478958028790233e-05,-1.1536644869773164e-05,-2.3218054704625304e-05,-1.4411816111940986e-05,-8.058097620781223e-06,3.3618772106382555e-05,-3.6088485727418286e-05,-2.7274302479468983e-05,1.640670102691527e-05,-1.5099281487990932e-05,-2.7573352214574145e-05,-6.86270692725777e-06,-2.7568300699343512e-05,-1.767931562199762e-05,-3.195615293930219e-05,-2.7855314050174297e-05,-2.2368256570880827e-05,4.252283100362636e-05,-2.0777391885309723e-05,-2.6448935318404e-05,-1.9488153214859295e-05,-3.275194577382143e-05,-1.478609669410358e-05,5.751601917800637e-05,-3.090082240599007e-05,5.383137008530349e-05,-3.664558985026958e-05,-3.3440205615397875e-05,-3.27243507204066e-05,-2.836284902556988e-05,5.176954340129696e-05,-1.839932194668676e-05,-2.2261518043464523e-05,-1.6945757464040236e-05,-1.1159815570336342e-05,4.4356581749881056e-05,-4.456069053909031e-05,-1.521204509822974e-05,-1.8030152580443257e-05,5.93473865276816e-05,-3.104639790556906e-05,-4.08458976756984e-05,-2.1301293776742917e-05,-2.798141825366881e-05,-6.388433883968768e-06,-2.8570493881016e-05,1
9.491027806192822e-06,1.3983069674123175e-05,-5.7937017197137465e-06,-2.436633901231429e-06,-1.9913936385403102e-05,9.706146915995516e-06,-2.6275040503945218e-05,-1.04115459431676e-05,1.2000224808785444e-05,1.2651886168368993e-05,-1.578720046672321e-05,-1.24684459007721e-05,7.93178918716507e-06,-1.1347736686483929e-05,-1.385909009582668e-05,-8.550193869226299e-06,-2.02450734561745e-05,2.1771720219696303e-05,-2.602003274332492e-05,-4.202700444927674e-06,-1.2896444712418247e-05,9.488873836472596e-06,-2.231142661584068e-05,-1.1237782281667532e-06,-2.8718481316666128e-06,-2.425288880859691e-05,-4.792743083774105e-06,2.9187358701064985e-05,-3.6873769080208566e-06,2.869799179699564e-05,-1.0636949079466307e-05,-1.8840663245557992e-05,-5.507005801337552e-05,-1.1348317694947666e-05,1.623676172118417e-05,-1.199110361156008e-05,-2.8198008861593737e-05,-1.9423988472870017e-05,-1.26339725293816e-05,1.4286177518859386e-05,-7.028006843734247e-05,1.627971654267886e-05,-1.1622067481959695e-05,3.0587456910524536e-05,-1.5930668269949972e-05,-2.656968953644242e-05,-1.718754686746677e-05,-1.3266642046602802e-05,1.0565545151831214e-05,-9.960576105181865e-06,1
-6.413678496488375e-07,1.269391544427293e-05,1.3220595736867884e-05,1.7466808686010353e-06,1.4153071525437572e-05,-1.6362696976201844e-06,7.192615938555769e-07,6.4433060063673935e-06,8.544650658223214e-07,3.0105377047789733e-05,5.468391838594597e-05,9.36903944457166e-06,1.7830294144908487e-06,2.3604118747378995e-06,1.4094455649285464e-05,4.239888223122729e-06,4.856283905688088e-06,2.225208402771155e-06,4.1090886236822e-06,2.189427185201756e-05,8.338447534001292e-05,2.5710426014620908e-05,1.3608831625019678e-05,-2.2260865542961963e-05,8.444526241509093e-06,2.98992680597856e-05,3.5624285118296245e-06,3.0320702390048465e-05,-3.091610894960244e-05,2.795165913371832e-05,-7.403030965112442e-07,5.322741826463201e-06,-1.3288888956121177e-05,1.936348662136214e-05,1.758528541048892e-05,7.771459055151583e-05,-5.008778081980282e-06,-8.134646797749549e-07,9.85781536391452e-07,2.455666689524305e-05,-1.695154314131596e-05,1.4250431720410617e-05,7.613077793950984e-05,2.5936354180311707e-05,9.553911178793452e-05,8.54718784819817e-06,8.16653387749229e-06,8.146061625609624e-06,-8.990533279165561e-06,-3.647216005723861e-05,1
-3.777372778008055e-07,-3.842485702712384e-06,-1.3313881558006702e-06,-6.870780576480183e-06,-5.214364765703266e-06,-3.535638356561068e-06,-9.737152840652828e-06,4.526585854233165e-06,-5.15506954833999e-06,1.089304476368073e-05,5.239019407287499e-07,-8.583974770873461e-07,1.999259097235893e-05,6.612171658260887e-06,-6.299769191182079e-06,-4.159284191229055e-05,-2.0923877799570014e-05,-3.646674251886e-06,2.569616800752148e-06,1.2472875992963983e-05,1.2298500667228718e-05,-1.236077264302414e-06,3.500957080386735e-06,2.8582859846680183e-05,-1.802220025787468e-05,1.254032116516958e-05,4.213620914554431e-06,4.945782984087205e-06,2.852620048239731e-05,6.144797629223149e-06,1.9009501619667717e-06,3.646518251549052e-06,1.709918644300232e-05,-6.874229374086547e-06,-4.783256882726426e-06,2.5615408079159555e-06,-8.265586162859776e-06,-1.2500158730073758e-05,-1.5801005636498667e-05,4.424032424007407e-06,-1.3801414804761332e-05,-1.1915381059027925e-06,-3.7792612534736417e-06,2.54899362018699e-06,1.4599843648876352e-05,-3.1414411305761027e-06,-2.3052147229372447e-06,1.653139166157811e-07,-1.012480549126466e-05,1.204426847231322e-05,1
3.3162197792779475e-05,2.945568552526784e-05,-1.096162130600182e-05,-1.0656473288185355e-05,4.8043881043478185e-05,3.0260200155004497e-05,7.826563123672536e-06,-8.43141893768649e-06,3.516534613931836e-05,-4.346630415493898e-05,1.5606016388621714e-05,3.085379827350492e-05,4.780201913235528e-06,-1.6277422193926456e-05,3.3644837014733096e-05,1.697095140156578e-05,2.8967405666423768e-05,2.3313090399251705e-05,6.139764492079056e-06,-1.6926545443593066e-05,5.89546393571142e-06,-4.362168374587542e-05,2.6104249979099496e-05,2.645367722170213e-05,-1.550599812284802e-06,-2.039286396238827e-06,-9.158373452424776e-06,-2.2053715323203124e-05,2.18648956887507e-05,-2.970542925053763e-05,-1.35530572298921e-05,-1.7148539866055203e-05,2.5626912456444683e-05,3.871091186108825e-05,-3.5609228882039926e-05,1.2465217361766085e-05,1.084508956008302e-05,8.764328047444463e-06,-2.42952553864293e-05,-4.228445972105485e-05,1.1976966975756068e-05,4.4118473653784793e-07,5.679057099038424e-06,-3.672460879585205e-05,7.184920857609778e-07,6.866406594776362e-06,1.2004772276948544e-05,-5.4348095937719736e-06,3.674671746176948e-05,2.1554148296011468e-05,1
-9.581367713483769e-07,2.927737896375854e-05,-1.1617799872152753e-05,-8.732865694767074e-06,-1.4570268911385804e-05,2.6883038838993457e-07,-1.2309599980889991e-05,-1.4946055812614022e-05,2.0442066390637594e-06,3.0473287994322527e-05,-3.1523058915048e-05,-1.3560548619873805e-05,1.0692016976711297e-05,-1.2154967228683593e-05,-1.7754218136699787e-05,-3.820751953341012e-06,-7.473262377421314e-06,-1.7874538935179214e-05,-1.7917510004690496e-05,-2.666315323458576e-05,-1.56854854955873e-05,4.3825784509712965e-05,-1.863628317612318e-05,-3.3358302189705064e-05,-1.986882897535416e-05,-1.9737350897889383e-05,-1.8329769201169407e-05,4.586762410612696e-05,-3.060776653008185e-05,4.6115431245856335e-05,-4.153747131058931e-05,-2.5659931717334344e-05,-2.0622665324443085e-05,-1.0100894619944736e-05,4.6685572581671954e-05,-1.859173407817878e-05,-1.2680146064302862e-05,-8.802147495886229e-06,3.955655057106172e-07,4.161766146185829e-05,-1.355247625460244e-05,-1.0794770614786367e-05,-1.2481382053826351e-05,5.579985048229199e-05,-2.7931255631721876e-05,-4.278908671808305e-05,-1.4319043473687484e-05,-1.4131690108454297e-05,7.094879545305772e-06,-2.6319086793619428e-05,1
8.178000527751036e-06,-2.049262483840281e-06,-1.7550506642932902e-05,-1.2636786030479182e-06,1.5653376674472847e-05,-2.3259454189477988e-06,1.057587625914511e-05,-1.8144584535380007e-05,1.6526544675646336e-05,1.115273750627712e-05,1.5027190518771034e-05,2.019112817978132e-06,-4.1709038563532565e-06,1.002509621386027e-05,-1.2124498612479248e-06,-1.2373207587818385e-05,1.0681207747311133e-05,8.233988852626502e-06,1.000237410224706e-05,-2.125024911825136e-05,7.078632450047385e-06,2.130196294571939e-05,-4.840136189022995e-06,-9.650266802001706e-06,-2.5405004953641465e-05,2.034621295007421e-05,-2.1884544819902235e-05,3.508072083684339e-08,-6.953425472752949e-06,8.541551030046778e-07,1.9113510094406423e-05,7.490479029518612e-07,-5.945288785300225e-06,2.754583069622248e-05,1.7628292544887726e-05,4.459828692947675e-06,5.791243309330115e-07,6.571914389868195e-06,-7.885510567530201e-06,2.404468076764884e-06,6.961580655504003e-06,-8.518593555011265e-06,1.7036127613031186e-05,1.1034967210592228e-05,-1.1906796662498116e-06,-1.2265505435474997e-05,-1.049353680750727e-05,1.2626207367337336e-05,1.077526750532622e-05,3.026839386594555e-07,1
1.0281046736885722e-05,-3.226255347930462e-06,-1.3276612107922122e-05,4.978025343410408e-06,2.2616218806946565e-05,3.4673445379377645e-06,1.0155112229875458e-05,-9.717385128255268e-06,2.0209281138104217e-05,1.745634614162056e-05,5.308372609306551e-06,1.1211759251284912e-05,7.520615019878457e-06,-2.755737121873976e-06,6.5868243702911086e-06,-4.2176254559678645e-06,1.6759253305456343e-05,-5.602572488828632e-06,7.915582578448703e-06,-1.5783711018714173e-05,7.767157909867608e-06,2.732071723806209e-05,1.203859874269649e-05,2.40168682021042e-06,-1.3726860952499613e-05,2.441703642570632e-05,-1.7279877244287366e-05,1.417935355201724e-05,7.868682576812804e-06,1.0857859500420027e-05,2.052950520068496e-05,-1.153145426911818e-05,-1.2606250259114004e-05,2.834083837914903e-05,1.6770206655116688e-05,7.69867528535681e-06,1.5717419848592831e-06,9.652965569979666e-06,-9.868536646827346e-06,8.830845765501113e-06,6.967478083360287e-06,6.573068272007223e-08,1.4353350751260511e-05,1.6490243228744565e-05,3.828766101126565e-07,-1.4235191091523115e-05,-7.458771760794821e-06,1.0765851599691884e-05,1.399500944021198e-05,1.162167006730278e-05,1
9.829786805912508e-06,1.746732333227859e-05,-1.7948962406011413e-06,-2.2589004304223227e-05,-1.2177066340618473e-07,1.6976600648325546e-05,-1.1069607684541542e-05,4.8275686008543045e-06,7.995864524672313e-06,-1.5215062105154248e-05,1.9274011267964808e-05,3.4269515585813985e-05,1.7975138758372705e-05,-1.5539232029338947e-05,2.719759621317859e-05,3.8009848044974426e-06,8.193017558716053e-06,4.178384519536384e-06,-2.79629593241346e-06,2.22092473543755e-05,-6.217211311231413e-06,-3.187535942838105e-05,-9.932145866593604e-06,2.112445616000421e-05,2.172921447704869e-05,1.4907096833905142e-05,-9.357889147246118e-06,8.247760351430666e-06,1.515400408943904e-05,7.149132702997058e-06,-1.0761543736713924e-05,-5.629035868330688e-07,2.4761733340402003e-05,-1.1654970844957389e-05,-1.787586056074187e-05,5.143888372049393e-06,-7.168823889360772e-06,-5.004844059441571e-06,-3.203579431830549e-05,-3.237753940345899e-05,3.4921648961411193e-05,3.174472443604066e-05,-2.0297283955921472e-05,-1.5680529496161328e-06,1.1727628684633176e-05,-6.486166987938038e-06,1.5483069429310851e-06,-5.243352958772533e-06,-7.016381685261406e-06,-4.730077506690503e-06,1
-1.71054945583209e-06,2.27065479639207e-05,-1.0964868402154902e-05,-8.5189434176801e-06,1.2189300627500268e-05,-5.666836009824364e-06,-1.0845314048660204e-05,-5.811448107832354e-06,-8.62680616522076e-06,-3.2057257908254487e-06,8.35865818170251e-06,5.21326674136425e-06,2.2513007006045744e-05,-4.6869125546103707e-07,-7.76040152216832e-07,-2.2601061545069705e-07,3.7192830583015546e-06,-2.421586144486704e-05,-2.517667836967794e-06,1.3507690533429272e-08,6.309464755156291e-06,-1.3857363352407684e-05,2.660508725939889e-05,1.5338185696408602e-05,7.550142349138774e-06,3.269469741271297e-05,-1.2529173395192773e-07,1.2304373499991592e-05,1.5990054484924352e-05,4.0556109954485945e-06,7.854910176692961e-07,-3.502997378094699e-06,-5.669920039399708e-06,1.228554405076671e-05,-3.614636858153671e-06,-9.4874734278154e-06,-8.256879166090508e-06,4.2974483463852776e-06,7.833553871632124e-06,-1.4265647975701712e-05,-1.406909526993123e-05,1.9941727040095707e-05,-1.781945956853655e-06,1.2616002089639428e-06,1.0776486571299292e-06,1.559221159090201e-06,-2.92859376560116e-07,-9.653767102656023e-07,-5.650946026815188e-06,7.733804774253506e-06,1
-3.797272171014127e-05,1.5312658932000996e-05,1.8423477325051365e-05,1.608648670118318e-05,2.0653163878547598e-06,-4.651675651354106e-05,9.599544428976323e-06,1.5856960644654585e-05,-3.894021904452624e-05,-6.403766120984444e-07,-3.274886199206224e-05,-4.361200572038133e-07,2.126400568724225e-05,2.132198939857841e-05,-4.867540939029555e-06,1.4278123506525692e-05,5.528737627732785e-06,5.6408278697749645e-06,1.8616135150217333e-06,8.009553775469272e-06,1.5821760584388077e-05,8.91300117689096e-06,1.342665781293661e-05,-2.0392757344335174e-05,9.034583888126497e-06,3.915164206026e-06,1.0553402397418813e-05,-5.490607908749273e-07,-1.371562312899064e-05,-3.323929548416595e-06,-8.842254278490578e-06,8.919569706080824e-06,-6.649037803991847e-06,6.844755130319871e-06,-3.2856000501511817e-06,1.2649893260126217e-05,6.859991324323582e-06,7.155589387691156e-06,-1.5649200780445318e-05,1.0167016507639893e-05,-1.2802013983691569e-05,-5.166101473274767e-06,1.6018456838592063e-05,-1.0802382887735e-06,1.016607611063796e-05,-1.6376370288109793e-08,2.563264524863681e-06,-5.784035493457983e-06,-3.626725309789993e-05,-1.727790764715812e-05,1
